SpeciesName	NCBI_TaxID	accession
Rhinolophus hipposideros	77218	AGT39495
Rhinolophus hipposideros	77218	AGT39496
Rhinolophus hipposideros	77218	AGT39497
Rhinolophus hipposideros	77218	AGT39498
Rhinolophus hipposideros	77218	AGT39499
Rhinolophus hipposideros	77218	AGT39500
Rhinolophus hipposideros	77218	AGT39501
Rhinolophus hipposideros	77218	AGT39502
Rhinolophus hipposideros	77218	AGT39503
Rhinolophus hipposideros	77218	AGT39504
Rhinolophus hipposideros	77218	AGT39505
Rhinolophus hipposideros	77218	AGT39506
Rhinolophus hipposideros	77218	AGT39507
Rhinolophus hipposideros	77218	AGT39508
Rhinolophus hipposideros	77218	AGT39509
Rhinolophus hipposideros	77218	AGT39510
Rhinolophus hipposideros	77218	AGT39511
Rhinolophus hipposideros	77218	AGT39512
Rhinolophus hipposideros	77218	AGT39513
Rhinolophus hipposideros	77218	AGT39514
Rhinolophus hipposideros	77218	AGT39515
Rhinolophus hipposideros	77218	AGT39516
Rhinolophus hipposideros	77218	AGT39517
Rhinolophus hipposideros	77218	AGT39518
Rhinolophus hipposideros	77218	AGT39519
Rhinolophus hipposideros	77218	AGT39520
Rhinolophus hipposideros	77218	AGT39521
Rhinolophus hipposideros	77218	AGT39522
Rhinolophus hipposideros	77218	AGT39523
Rhinolophus hipposideros	77218	AGT39524
Rhinolophus hipposideros	77218	AGT39525
Rhinolophus hipposideros	77218	AGT39526
Rhinolophus hipposideros	77218	AGT39527
Rhinolophus hipposideros	77218	AGT39528
Rhinolophus hipposideros	77218	AGT39529
Rhinolophus hipposideros	77218	AGT39530
Rhinolophus hipposideros	77218	AGT39531
Rhinolophus hipposideros	77218	AGT39532
Rhinolophus hipposideros	77218	AGT39533
Rhinolophus hipposideros	77218	AGT39534
Rhinolophus hipposideros	77218	AGT39535
Rhinolophus hipposideros	77218	AGT39536
Rhinolophus hipposideros	77218	AGT39537
Rhinolophus hipposideros	77218	AGT39538
Rhinolophus hipposideros	77218	AGT39539
Rhinolophus hipposideros	77218	AGT39540
Rhinolophus hipposideros	77218	AGT39541
Rhinolophus hipposideros	77218	AGT39542
Rhinolophus hipposideros	77218	AGT39543
Rhinolophus hipposideros	77218	AGT39544
Rhinolophus hipposideros	77218	AGT39545
Rhinolophus hipposideros	77218	AGT39546
Rhinolophus hipposideros	77218	AGT39547
Rhinolophus hipposideros	77218	AGT39548
Rhinolophus hipposideros	77218	AGT39549
Rhinolophus hipposideros	77218	AGT39550
Rhinolophus hipposideros	77218	AGT39551
Rhinolophus hipposideros	77218	AGT39552
Rhinolophus hipposideros	77218	AGT39553
Rhinolophus hipposideros	77218	AGT39554
Rhinolophus hipposideros	77218	AGT39555
Rhinolophus hipposideros	77218	AGT39556
Rhinolophus hipposideros	77218	AGT39557
Rhinolophus hipposideros	77218	AGT39558
Rhinolophus hipposideros	77218	AGT39559
Rhinolophus hipposideros	77218	AGT39560
Rhinolophus hipposideros	77218	AGT39561
Rhinolophus hipposideros	77218	AGT39562
Rhinolophus hipposideros	77218	AGT39563
Rhinolophus hipposideros	77218	AGT39564
Rhinolophus hipposideros	77218	AGT39565
Rhinolophus hipposideros	77218	AGT39566
Rhinolophus hipposideros	77218	AGT39567
Rhinolophus hipposideros	77218	AGT39568
Rhinolophus hipposideros	77218	AGT39569
Rhinolophus hipposideros	77218	AGT39570
Rhinolophus hipposideros	77218	AGT39571
Rhinolophus hipposideros	77218	AGT39572
Rhinolophus hipposideros	77218	AGT39573
Rhinolophus hipposideros	77218	AGT39574
Rhinolophus hipposideros	77218	AGT39575
Rhinolophus hipposideros	77218	AGT39576
Rhinolophus hipposideros	77218	AGT39577
Rhinolophus hipposideros	77218	AGT39578
Rhinolophus hipposideros	77218	AGT39579
Rhinolophus hipposideros	77218	AGT39580
Rhinolophus hipposideros	77218	AGT39581
Rhinolophus hipposideros	77218	AGT39582
Rhinolophus hipposideros	77218	AGT39583
Rhinolophus hipposideros	77218	AGT39584
Rhinolophus hipposideros	77218	AGT39585
Rhinolophus hipposideros	77218	AGT39586
Rhinolophus hipposideros	77218	AGT39587
Rhinolophus hipposideros	77218	AGT39588
Rhinolophus hipposideros	77218	AGT39589
